Timestamp,Flow Duration,Protocol,Src IP,Dst IP,Src Port,Dst Port,Tot Fwd Pkts,Tot Bwd Pkts,Flow Byts/s,Flow Pkts/s,Pkt Len Mean,Pkt Len Std,Pkt Len Max,Pkt Len Min,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd Pkt Len Mean,Fwd Pkt Len Std,Fwd Pkt Len Max,Fwd Pkt Len Min,Bwd Pkt Len Mean,Bwd Pkt Len Std,Bwd Pkt Len Max,Bwd Pkt Len Min,SYN Flag Cnt,ACK Flag Cnt,FIN Flag Cnt,RST Flag Cnt,PSH Flag Cnt,URG Flag Cnt,ECE Flag Cnt,CWR Flag Cnt,Init Fwd Win Byts,Init Bwd Win Byts,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Fwd Bytes/Bulk,Fwd Pkts/Bulk,Bwd Bytes/Bulk,Bwd Pkts/Bulk,Subflow Fwd Pkts,Subflow Bwd Pkts,Subflow Fwd Byts,Subflow Bwd Byts,Label,detailed_label,parent_label
1772969323.266571,69.61808204650879,6,192.168.6.36,130.211.23.194,58977,443,5,6,10.586330136294801,0.1580049274073851,67.0,22.574321695235938,131,54,6.961808204650879,15.410799309218906,45.022522926330566,0.0,17.404520511627197,21.730108737001046,45.04240083694458,0.0004279613494873047,13.904812002182007,20.353379599772115,45.04096007347107,0.0,59.2,10.52140675005011,78,54,73.5,28.619923130574616,131,58,0,11,2,0,2,0,0,0,251,1039,0.0672140121459961,0.08323938792616195,0.16332697868347168,0.01843714714050293,34.7082200050354,14.586627077720058,45.022522926330566,24.393917083740234,296,5,441,6,1.6666666666666667,2.0,98.66666666666667,147.0,unknown,unknown,unknown
1772969323.861797,1.4373760223388672,6,192.168.6.36,13.89.178.26,50884,443,14,10,8856.415998428873,16.697092220132987,530.4166666666666,616.0714891229304,1514,54,0.06249460966690727,0.11907088862811223,0.31104493141174316,0.0,0.08749952683081993,0.13714634238399526,0.31894683837890625,3.1948089599609375e-05,0.12514789899190268,0.14921824831831929,0.30726194381713867,0.0,500.92857142857144,603.5512169058824,1494,54,571.7,663.7213354346168,1514,54,2,23,2,0,8,0,0,0,65535,65535,1.4373760223388672,0.0,1.4373760223388672,1.4373760223388672,0.0,0.0,0.0,0.0,7013,14,5717,10,14.0,10.0,7013.0,5717.0,unknown,unknown,unknown
1772969324.991718,0.04411482810974121,6,20.207.73.85,192.168.6.36,443,49340,3,2,7548.482319178948,113.34057536304728,66.6,18.04993074778959,93,54,0.011028707027435303,0.0136862788689776,0.031007051467895508,0.0,0.01915597915649414,0.027090645523650335,0.03831195831298828,0.0,0.03680992126464844,0.0,0.03680992126464844,0.03680992126464844,75.0,19.672315572906,93,54,54.0,0.0,54,54,0,5,2,1,2,0,0,0,77,255,0.04411482810974121,0.0,0.04411482810974121,0.04411482810974121,0.0,0.0,0.0,0.0,0,0,0,0,3.0,2.0,225.0,108.0,unknown,unknown,unknown
1772969325.035641,68.16185212135315,6,192.168.6.36,35.213.45.194,55156,443,5,6,10.519080360719608,0.16138059130811114,65.18181818181819,21.953670225354948,127,54,6.816185212135315,15.164220455914878,45.03821277618408,0.0,17.040463030338287,21.64394820073758,45.30174493789673,0.00013399124145507812,13.575247383117675,20.17956439663778,45.21776986122131,0.0,59.2,10.52140675005011,78,54,70.16666666666667,28.456399397440755,127,54,0,11,2,0,2,0,0,0,252,1044,0.2125514348347982,0.04478376598742023,0.2635321617126465,0.17955708503723145,33.76209890842438,15.946833162649112,45.03821277618408,22.485985040664673,296,5,421,6,1.6666666666666667,2.0,98.66666666666667,140.33333333333334,unknown,unknown,unknown
1772969326.088246,69.18818688392639,6,192.168.6.36,35.244.154.8,49674,443,5,5,9.871627379769835,0.1445333437740825,68.3,23.584599494868115,131,54,7.687576320436266,16.100232956806682,45.01382899284363,0.0,17.297046720981598,21.708076108405628,45.04685378074646,0.00019812583923339844,17.28539329767227,21.69422059507323,45.02968907356262,0.0,59.2,10.52140675005011,78,54,77.4,30.558141304732526,131,58,0,10,2,0,2,0,0,0,255,1044,0.034665584564208984,0.019677276144861006,0.05511188507080078,0.01586008071899414,34.54209506511688,14.809268142153643,45.01382899284363,24.070361137390137,296,5,387,5,1.6666666666666667,1.6666666666666667,98.66666666666667,129.0,unknown,unknown,unknown
1772969326.136603,69.44131398200989,6,192.168.6.36,34.111.113.62,50642,443,5,5,9.605232991023172,0.1440064916195378,66.7,22.83783410629534,127,54,7.715701553556654,16.132605641168194,45.01296401023865,0.0,17.360328495502472,21.7283377664454,45.036558866500854,0.000186920166015625,17.349731028079987,21.723778416433174,45.03456091880798,0.0,59.2,10.52140675005011,78,54,74.2,30.367746047410236,127,54,0,10,2,0,2,0,0,0,255,1045,0.0344399611155192,0.020538854629295063,0.05812811851501465,0.021596908569335938,34.668997049331665,14.628578364853862,45.01296401023865,24.325030088424683,296,5,371,5,1.6666666666666667,1.6666666666666667,98.66666666666667,123.66666666666667,unknown,unknown,unknown
1772969327.867416,67.00232315063477,6,192.168.6.36,35.213.17.49,60307,443,5,5,10.193676396331481,0.14924855631524864,68.3,23.584599494868115,131,54,7.444702572292751,15.769817779647537,45.02365684509277,0.0,16.75058078765869,21.50890475940912,45.18247103691101,0.00018715858459472656,16.707567751407623,21.49251798513502,45.17985796928406,0.0,59.2,10.52140675005011,78,54,77.4,30.558141304732526,131,58,0,10,2,0,2,0,0,0,252,1045,0.16843414306640625,0.01897027300838986,0.19028711318969727,0.15620112419128418,33.24851036071777,16.652571857132994,45.02365684509277,21.473363876342773,296,5,387,5,1.6666666666666667,1.6666666666666667,98.66666666666667,129.0,unknown,unknown,unknown
1772969327.978329,45.05754804611206,6,192.168.6.36,34.149.40.38,50609,443,2,2,5.548459932709811,0.08877535892335697,62.5,8.660254037844387,70,55,15.019182682037354,25.983547482747362,45.022398948669434,0.017397165298461914,45.039796113967896,0.0,45.039796113967896,45.039796113967896,45.0401508808136,0.0,45.0401508808136,45.0401508808136,55.0,0.0,55,55,70.0,0.0,70,70,0,4,0,0,0,0,0,0,255,1042,0.017574548721313477,0.0002508580423368413,0.01775193214416504,0.017397165298461914,45.022398948669434,0.0,45.022398948669434,45.022398948669434,0,0,0,0,1.0,1.0,55.0,70.0,unknown,unknown,unknown
1772969328.630959,66.46386885643005,6,192.168.6.36,35.208.249.213,60157,443,5,5,10.276260045519802,0.15045768734289605,68.3,23.584599494868115,131,54,7.384874317381117,15.646277664412594,45.01402997970581,0.0,16.615967214107513,21.508657086343014,45.368677854537964,0.00015592575073242188,16.52317124605179,21.443942742668103,45.26317620277405,0.0,59.2,10.52140675005011,78,54,77.4,30.558141304732526,131,58,0,10,2,0,2,0,0,0,251,1045,0.29622332255045575,0.053658393052773735,0.3546478748321533,0.2491462230682373,32.78759944438934,17.290783882457088,45.01402997970581,20.561168909072876,296,5,387,5,1.6666666666666667,1.6666666666666667,98.66666666666667,129.0,unknown,unknown,unknown
1772969328.631069,66.6456561088562,6,192.168.6.36,35.207.140.152,58729,443,6,6,11.418598666911084,0.18005674639018793,63.416666666666664,13.138827492542395,93,54,6.0586960098960185,14.325523082537668,45.014100790023804,0.0,13.32913122177124,20.07247507981316,45.36874794960022,8.106231689453125e-05,13.256254959106446,20.001263199637158,45.26913094520569,0.0,58.333333333333336,9.647106647418523,78,54,68.5,14.989996664442591,93,54,0,12,2,1,3,0,0,0,252,1077,0.30266380310058594,0.049950744384182955,0.354647159576416,0.25503015518188477,32.86883234977722,17.176003346858643,45.014100790023804,20.72356390953064,350,6,411,6,2.0,2.0,116.66666666666667,137.0,unknown,unknown,unknown
1772969329.114673,45.008334159851074,6,192.168.6.36,111.91.0.119,58888,443,2,0,2.4217737011300366,0.0444362146996337,54.5,0.7071067811865476,55,54,45.008334159851074,0.0,45.008334159851074,45.008334159851074,45.008334159851074,0.0,45.008334159851074,45.008334159851074,0.0,0.0,0.0,0.0,54.5,0.7071067811865476,55,54,0.0,0.0,0,0,0,2,0,1,0,0,0,0,253,0,0.0,0.0,0.0,0.0,45.008334159851074,0.0,45.008334159851074,45.008334159851074,0,0,0,0,1.0,0.0,54.5,0.0,unknown,unknown,unknown
1772969330.130878,69.11005592346191,6,192.168.6.36,34.144.254.29,64988,443,3,5,43.16303843399601,0.11575739439221189,372.875,502.48708227888096,1470,54,9.872865131923131,25.95715220553415,68.73782801628113,0.0,34.55502796173096,48.37283559523897,68.75978803634644,0.3502678871154785,17.2622110247612,34.329828638642596,68.75668501853943,0.0,183.33333333333334,223.1464392127585,441,54,486.6,611.4366688382371,1470,64,0,8,0,0,4,0,0,0,255,1008,0.18611395359039307,0.23214871910806734,0.3502678871154785,0.021960020065307617,68.73782801628113,0.0,68.73782801628113,68.73782801628113,0,0,2433,5,1.5,2.5,275.0,1216.5,unknown,unknown,unknown
1772969332.206042,0.8827869892120361,6,192.168.6.36,54.73.155.55,49193,443,11,11,11087.612436083407,24.921074130959845,444.90909090909093,570.9448233778736,1514,54,0.04203747567676362,0.08769791845867694,0.26924705505371094,0.0,0.08827869892120362,0.1169352608353587,0.2762939929962158,0.00013899803161621094,0.061445999145507815,0.10321710883262263,0.27664804458618164,0.0,139.27272727272728,164.52725665317033,571,54,750.5454545454545,672.2906162719161,1514,54,2,21,1,1,9,0,0,0,65535,35844,0.8827869892120361,0.0,0.8827869892120361,0.8827869892120361,0.0,0.0,0.0,0.0,1532,11,8256,11,11.0,11.0,1532.0,8256.0,unknown,unknown,unknown
